,job,user,project,state,gpu_num,cpu_num,node_num,submit_time,wait_time,run_time,wall_time,node_hour,new_status
10430,650428,0.0,0.0,0,0,512.0,8.0,1680124097,35,421.87,3600.0,0.9374888888888889,Pass
10431,650429,0.0,0.0,0,0,512.0,8.0,1680124392,40,859.68,3600.0,1.9103999999999999,Pass
10432,650432,0.0,0.0,0,0,512.0,8.0,1680125807,36,442.26,3600.0,0.9828,Pass
10433,650434,47419362351027.0,47419362351027.0,0,0,512.0,8.0,1680127379,47,330.55,3600.0,0.7345555555555556,Pass
10434,650435,0.0,0.0,0,0,512.0,8.0,1680127786,48,397.94,3600.0,0.8843111111111112,Pass
10435,650040,0.0,0.0,0,0,51328.0,802.0,1679781871,260217,86221.86,86400.0,19208.314366666666,Pass
10436,650229,0.0,0.0,0,0,174400.0,2725.0,1679974513,154229,54.72,86400.0,41.42,Failed
10437,650405,0.0,0.0,0,0,16384.0,256.0,1680111941,17275,61.56,21600.0,4.3776,Failed
10438,650332,0.0,0.0,0,0,141184.0,2206.0,1680043837,85379,61.41,7200.0,37.63068333333333,Failed
10439,650436,0.0,0.0,0,0,512.0,8.0,1680129200,60,905.5,3600.0,2.0122222222222224,Pass
10440,650433,0.0,0.0,0,0,512.0,8.0,1680127155,39,3648.55,3600.0,8.107888888888889,Killed
10441,650430,0.0,0.0,0,0,8192.0,128.0,1680124755,4482,1664.31,3600.0,59.175466666666665,Killed
10442,650406,0.0,0.0,0,0,16384.0,256.0,1680112098,18921,56.72,21600.0,4.033422222222222,Failed
10443,650438,0.0,0.0,0,0,512.0,8.0,1680130640,41,810.09,3600.0,1.8002,Pass
10444,650442,0.0,0.0,0,0,16384.0,256.0,1680131396,57,78.03,7200.0,5.5488,Pass
10445,650443,0.0,0.0,0,0,16384.0,256.0,1680131569,205,39.46,7200.0,2.8060444444444443,Pass
10446,650441,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680131254,54,821.14,3600.0,1.8247555555555555,Pass
10447,650445,0.0,0.0,0,0,16384.0,256.0,1680131870,240,58.37,7200.0,4.1507555555555555,Pass
10448,650437,47419362351027.0,47419362351027.0,0,0,512.0,8.0,1680130232,33,2171.3,3600.0,4.825111111111111,Pass
10449,650446,0.0,0.0,0,0,16384.0,256.0,1680132224,230,54.98,7200.0,3.9096888888888888,Pass
10450,650449,0.0,0.0,0,0,16384.0,256.0,1680132382,446,74.81,21600.0,5.319822222222222,Failed
10451,650447,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680132229,53,814.24,3600.0,1.8094222222222223,Pass
10452,650450,0.0,0.0,0,0,16384.0,256.0,1680132530,629,59.89,7200.0,4.258844444444445,Pass
10453,650451,0.0,0.0,0,0,16384.0,256.0,1680133018,476,58.33,18000.0,4.147911111111111,Failed
10454,650452,0.0,0.0,0,0,16384.0,256.0,1680133824,48,38.72,18000.0,2.753422222222222,Failed
10455,650454,0.0,0.0,0,0,64.0,1.0,1680133897,33,97.7,600.0,0.02713888888888889,Pass
10456,650453,0.0,0.0,0,0,512.0,8.0,1680133875,37,813.43,3600.0,1.807622222222222,Pass
10457,650457,0.0,0.0,0,0,64.0,1.0,1680135065,51,93.48,600.0,0.02596666666666667,Pass
10458,650458,59952278975375.0,59952278975375.0,0,0,128.0,2.0,1680135430,37,57.81,1800.0,0.03211666666666667,Killed
10459,650459,59952278975375.0,59952278975375.0,0,0,128.0,2.0,1680135554,51,37.05,1800.0,0.020583333333333332,Killed
10460,650461,59952278975375.0,59952278975375.0,0,0,128.0,2.0,1680135685,41,63.15,1800.0,0.035083333333333334,Pass
10461,650462,59952278975375.0,59952278975375.0,0,0,128.0,2.0,1680135828,19,53.59,1800.0,0.029772222222222224,Pass
10462,650448,34171209639949.0,34171209639949.0,0,0,512.0,8.0,1680132372,45,3637.24,3600.0,8.082755555555556,Killed
10463,650460,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680135674,51,404.66,3600.0,0.8992444444444445,Killed
10464,650456,0.0,0.0,0,0,512.0,8.0,1680134010,810,1427.62,3600.0,3.1724888888888887,Pass
10465,650465,0.0,0.0,0,0,64.0,1.0,1680136584,37,216.61,600.0,0.06016944444444445,Pass
10466,650464,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680136259,45,771.75,3600.0,1.715,Pass
10467,650466,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680137421,49,744.27,3600.0,1.6539333333333333,Pass
10468,650469,0.0,0.0,0,0,64.0,1.0,1680138867,50,21.94,1800.0,0.006094444444444445,Pass
10469,650467,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680138589,40,763.18,3600.0,1.6959555555555554,Pass
10470,650463,34171209639949.0,34171209639949.0,0,0,512.0,8.0,1680136095,55,3629.49,3600.0,8.065533333333333,Killed
10471,650422,63964226592315.0,63964226592315.0,0,0,8192.0,128.0,1680122622,6615,10859.37,10800.0,386.1109333333334,Killed
10472,650471,0.0,0.0,0,0,512.0,8.0,1680139282,52,806.26,3600.0,1.7916888888888889,Pass
10473,650474,0.0,0.0,0,0,16384.0,256.0,1680140062,62,58.57,7200.0,4.164977777777778,Pass
10474,650472,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680139631,54,790.49,3600.0,1.7566444444444445,Pass
10475,650475,0.0,0.0,0,0,16384.0,256.0,1680140203,254,57.81,7200.0,4.1109333333333336,Pass
10476,650473,34171209639949.0,34171209639949.0,0,0,512.0,8.0,1680139823,59,675.42,3600.0,1.5009333333333332,Killed
10477,650476,47419362351027.0,47419362351027.0,0,0,8192.0,128.0,1680141362,39,457.25,3600.0,16.25777777777778,Killed
10478,650478,47419362351027.0,47419362351027.0,0,0,8192.0,128.0,1680141902,76,1142.68,3600.0,40.628622222222226,Failed
